Event,ParticleID,px,py,pz,E,vx,vy,vz
232,2112,-8.3860567536672634e-02,-1.8959813950930566e-02,4.9101757139070257e+00,5.0000000000000000e+00,0,0,0
233,2112,-6.8180983599496092e-02,-4.7912074798074578e-02,4.9102213185699632e+00,5.0000000000000000e+00,0,0,0
234,2112,-7.3551967532730245e-02,-7.4114846023780470e-03,4.9103719603247011e+00,5.0000000000000000e+00,0,0,0
235,2112,-8.8058241152564776e-02,1.1405096757193058e-02,4.9101255870606888e+00,5.0000000000000000e+00,0,0,0
236,2112,-6.5323640648508999e-02,-3.3005044311931478e-02,4.9103829891157567e+00,5.0000000000000000e+00,0,0,0
237,2112,2.1224375971718064e-02,4.0435240823588806e-02,4.9107160504288121e+00,5.0000000000000000e+00,0,0,0
238,2112,-6.5139240915390306e-02,-9.4911366196872467e-03,4.9104871864605890e+00,5.0000000000000000e+00,0,0,0
239,2112,7.6940287980401700e-02,6.8412901232452064e-03,4.9103208652398616e+00,5.0000000000000000e+00,0,0,0
240,2112,-2.5169871334924696e-02,-4.1307066959025036e-02,4.9106901566451144e+00,5.0000000000000000e+00,0,0,0
241,2112,2.3870045720571605e-02,-2.6104520862268533e-02,4.9108009922702882e+00,5.0000000000000000e+00,0,0,0
242,2112,5.4259392254141685e-03,4.0353068773957425e-02,4.9107595949912923e+00,5.0000000000000000e+00,0,0,0
243,2112,-2.4692061196577214e-02,1.5476565858801016e-02,4.9108419226033009e+00,5.0000000000000000e+00,0,0,0
244,2112,-8.4495413007941861e-02,4.2384015704351401e-02,4.9100185061940840e+00,5.0000000000000000e+00,0,0,0
245,2112,4.0640849787522332e-02,6.3557448385034463e-03,4.9107561064067413e+00,5.0000000000000000e+00,0,0,0
246,2112,6.5590453010952537e-02,6.9922770471646814e-02,4.9099924958617178e+00,5.0000000000000000e+00,0,0,0
247,2112,-4.2275686817439255e-02,8.3753127022752200e-03,4.9107392754264865e+00,5.0000000000000000e+00,0,0,0
248,2112,-5.3619037779044460e-03,5.1311044925739568e-02,4.9106573936115216e+00,5.0000000000000000e+00,0,0,0
249,2112,-4.7715573381429496e-02,-7.7875430399777387e-02,4.9100790474463780e+00,5.0000000000000000e+00,0,0,0
250,2112,5.3499033873677538e-03,5.5114546008163040e-02,4.9106161910830552e+00,5.0000000000000000e+00,0,0,0
251,2112,1.0279592975850892e-02,-8.7218463465218693e-02,4.9101430610903805e+00,5.0000000000000000e+00,0,0,0
252,2112,-2.4193143403010233e-02,3.7029848633038875e-02,4.9107291813841147e+00,5.0000000000000000e+00,0,0,0
253,2112,-1.6477228592847216e-02,-8.6265578586521355e-02,4.9101430082701283e+00,5.0000000000000000e+00,0,0,0
254,2112,2.9050180650737521e-02,-5.5338895673521515e-03,4.9108393451471626e+00,5.0000000000000000e+00,0,0,0
255,2112,-1.5204479005504814e-02,-7.8318493159060823e-02,4.9102803024086583e+00,5.0000000000000000e+00,0,0,0
256,2112,3.4613929481036400e-02,-1.2150750624868556e-02,4.9107913665640623e+00,5.0000000000000000e+00,0,0,0
257,2112,-2.7576188505013470e-02,4.1439421503974960e-03,4.9108492129514616e+00,5.0000000000000000e+00,0,0,0
258,2112,-8.5489924925608134e-03,9.5709553840268316e-02,4.9099882084182296e+00,5.0000000000000000e+00,0,0,0
259,2112,-5.9474599467050172e-02,7.0146917644528670e-02,4.9100671882101778e+00,5.0000000000000000e+00,0,0,0
260,2112,-1.6496506562528442e-02,-5.1766712675801199e-02,4.9106278298711432e+00,5.0000000000000000e+00,0,0,0
261,2112,-3.8263745298119128e-02,-8.2963895871744797e-02,4.9100784605291743e+00,5.0000000000000000e+00,0,0,0
262,2112,7.9585925128495619e-02,-2.5497138234035956e-02,4.9102172647692806e+00,5.0000000000000000e+00,0,0,0
263,2112,2.1361133456250330e-02,7.9104826573686324e-02,4.9102447738544770e+00,5.0000000000000000e+00,0,0,0
264,2112,-4.0921186426633144e-02,9.1920117433990575e-03,4.9107492884687716e+00,5.0000000000000000e+00,0,0,0
265,2112,-3.0877716292269580e-02,1.5608611904839066e-02,4.9108065069442493e+00,5.0000000000000000e+00,0,0,0
266,2112,2.6322077371106953e-02,3.9960480259623544e-02,4.9106952582129635e+00,5.0000000000000000e+00,0,0,0
267,2112,4.6852004831851118e-02,-3.4256651501071857e-02,4.9105854011763377e+00,5.0000000000000000e+00,0,0,0
268,2112,-4.8377833359179084e-02,5.4355784222430099e-02,4.9103892559282949e+00,5.0000000000000000e+00,0,0,0
269,2112,-1.4917333654664147e-02,7.2381753490338957e-02,4.9103722838185391e+00,5.0000000000000000e+00,0,0,0
270,2112,3.5973888039091483e-02,-6.2530773675317800e-02,4.9103984963033209e+00,5.0000000000000000e+00,0,0,0
271,2112,7.0286730461930139e-02,-1.5334448558314095e-02,4.9104014337916793e+00,5.0000000000000000e+00,0,0,0
272,2112,5.9175342825408490e-02,-7.0313684005375396e-02,4.9100684186086534e+00,5.0000000000000000e+00,0,0,0
273,2112,8.1975749432961463e-04,-6.5575418107278904e-02,4.9104904850037849e+00,5.0000000000000000e+00,0,0,0
274,2112,4.7063750183884361e-02,2.2172540863950277e-02,4.9106528071759730e+00,5.0000000000000000e+00,0,0,0
275,2112,-2.9954439871591781e-02,7.1405219360880286e-03,4.9108318394395729e+00,5.0000000000000000e+00,0,0,0
276,2112,4.4347848207418024e-03,5.0367226594431283e-02,4.9106680895723116e+00,5.0000000000000000e+00,0,0,0
277,2112,-8.8084871969273046e-02,-2.2707525519420915e-02,4.9100858479653837e+00,5.0000000000000000e+00,0,0,0
278,2112,-6.4610988301415817e-02,6.3466636314085556e-02,4.9100931780405848e+00,5.0000000000000000e+00,0,0,0
279,2112,1.0320433339146121e-02,-6.9225496494898897e-02,4.9104296074850442e+00,5.0000000000000000e+00,0,0,0
280,2112,-3.8891634150152891e-02,1.5565747898378562e-02,4.9107497145609535e+00,5.0000000000000000e+00,0,0,0
281,2112,-1.0962653918783887e-02,-3.5012377653303881e-02,4.9107913379011654e+00,5.0000000000000000e+00,0,0,0
282,2112,-2.6482449508034755e-02,-9.8995577573192644e-03,4.9108470032571025e+00,5.0000000000000000e+00,0,0,0
283,2112,-3.3618048898967301e-02,4.4465579625526733e-02,4.9106120035889411e+00,5.0000000000000000e+00,0,0,0
284,2112,-3.9364598253958327e-02,-7.4783757789521468e-02,4.9102011597031519e+00,5.0000000000000000e+00,0,0,0
285,2112,2.8712405343647780e-02,6.1835149570908854e-02,4.9104551339801414e+00,5.0000000000000000e+00,0,0,0
286,2112,-5.3638807442648262e-02,6.7215306303070405e-02,4.9101754135376581e+00,5.0000000000000000e+00,0,0,0
287,2112,-3.2243228325664855e-02,-9.2273958610105039e-02,4.9099555498562877e+00,5.0000000000000000e+00,0,0,0
288,2112,-6.1467678230274027e-02,-6.5823163368346455e-02,4.9101025087539831e+00,5.0000000000000000e+00,0,0,0
289,2112,1.5326652697395433e-02,-8.3639062731164227e-02,4.9101921766543457e+00,5.0000000000000000e+00,0,0,0
290,2112,-7.6385781592441054e-02,-1.3412672482261235e-02,4.9103159698091110e+00,5.0000000000000000e+00,0,0,0
291,2112,-2.8190886579754618e-02,6.5724834564999529e-02,4.9104076338742235e+00,5.0000000000000000e+00,0,0,0
292,2112,2.7276919076031095e-02,-8.3816928723304665e-02,4.9101372998033472e+00,5.0000000000000000e+00,0,0,0
293,2112,4.9130397665779743e-02,2.7514494951040264e-02,4.9106055397850668e+00,5.0000000000000000e+00,0,0,0
294,2112,-9.3316426976354339e-02,2.1515324462457922e-02,4.9099945769872937e+00,5.0000000000000000e+00,0,0,0
295,2112,3.0608943875036366e-02,-1.0397512747501016e-03,4.9108328847810672e+00,5.0000000000000000e+00,0,0,0
296,2112,-3.9027959692816932e-03,-3.4271750521426551e-02,4.9108072479048506e+00,5.0000000000000000e+00,0,0,0
297,2112,-2.5640192263066755e-02,2.5745240815964857e-02,4.9107939657341602e+00,5.0000000000000000e+00,0,0,0
298,2112,5.0415074433257691e-02,2.7475774948475428e-02,4.9105927353870289e+00,5.0000000000000000e+00,0,0,0
299,2112,5.2879803377181817e-02,5.7514130556090011e-02,4.9103068602640469e+00,5.0000000000000000e+00,0,0,0
300,2112,-2.5232525492024524e-02,-5.3344510512380761e-02,4.9105738252907356e+00,5.0000000000000000e+00,0,0,0
301,2112,4.3145907538870418e-02,2.5720058117382420e-02,4.9106714938028677e+00,5.0000000000000000e+00,0,0,0
302,2112,7.7911730083987857e-02,3.4699369662457603e-02,4.9101877079023515e+00,5.0000000000000000e+00,0,0,0
303,2112,-6.8619816152772822e-02,4.4976195480937398e-02,4.9102429749907710e+00,5.0000000000000000e+00,0,0,0
304,2112,-5.1807588156805924e-02,-6.8137208779831347e-03,4.9106503803256212e+00,5.0000000000000000e+00,0,0,0
305,2112,9.9273645149663761e-03,-7.3188951870210475e-02,4.9103729426116836e+00,5.0000000000000000e+00,0,0,0
306,2112,1.1004208176784490e-02,3.6802246936413603e-02,4.9107781575629978e+00,5.0000000000000000e+00,0,0,0
307,2112,-6.6269193530858653e-02,-4.9568114470027694e-02,4.9102310543182845e+00,5.0000000000000000e+00,0,0,0
308,2112,-5.7245225611520879e-02,6.6655843781367671e-02,4.9101423190585303e+00,5.0000000000000000e+00,0,0,0
309,2112,2.7674518678655242e-02,7.9023205429549923e-02,4.9102145640281893e+00,5.0000000000000000e+00,0,0,0
310,2112,6.2801611207404268e-02,-7.4435330058088001e-02,4.9099626220617907e+00,5.0000000000000000e+00,0,0,0
311,2112,2.7328260175211647e-02,-6.2595018933716454e-02,4.9104534047861081e+00,5.0000000000000000e+00,0,0,0
312,2112,-4.3053344165379977e-03,-8.0982983314242543e-02,4.9102587336396120e+00,5.0000000000000000e+00,0,0,0
313,2112,-4.5152363064932553e-02,-6.0935336089917615e-03,4.9107170294909892e+00,5.0000000000000000e+00,0,0,0
314,2112,-5.1028625465033027e-02,5.5241345499346464e-02,4.9103525417128218e+00,5.0000000000000000e+00,0,0,0
315,2112,2.7354633162486600e-02,-2.4295234711750904e-02,4.9107921027457317e+00,5.0000000000000000e+00,0,0,0
316,2112,1.5517095542381305e-02,-3.5261300621506321e-02,4.9107772777025236e+00,5.0000000000000000e+00,0,0,0
317,2112,1.9339432552188233e-02,2.3794458425871853e-02,4.9108326606464381e+00,5.0000000000000000e+00,0,0,0
318,2112,-5.5803156521838884e-02,4.6060240959405356e-02,4.9103953071723216e+00,5.0000000000000000e+00,0,0,0
319,2112,-1.2848368983098081e-02,8.7674523047866104e-02,4.9101288891634809e+00,5.0000000000000000e+00,0,0,0
320,2112,-8.0815049715790843e-02,1.5619240702837288e-02,4.9102385459195661e+00,5.0000000000000000e+00,0,0,0
321,2112,1.3518096639039929e-02,4.1886670428206159e-02,4.9107311450209421e+00,5.0000000000000000e+00,0,0,0
322,2112,7.4668190737576245e-02,-1.1488383852414777e-02,4.9103472676689002e+00,5.0000000000000000e+00,0,0,0
323,2112,8.9195752993052914e-03,4.6754261917677328e-02,4.9106977193616803e+00,5.0000000000000000e+00,0,0,0
324,2112,-6.9072968065408448e-03,-3.7038216317802762e-02,4.9107838550029692e+00,5.0000000000000000e+00,0,0,0
325,2112,-1.4996255429487827e-02,3.4924680508891602e-02,4.9107813013602470e+00,5.0000000000000000e+00,0,0,0
326,2112,-4.6452083699634938e-02,2.0316410708018207e-02,4.9106666612743020e+00,5.0000000000000000e+00,0,0,0
327,2112,-5.0128179968035917e-02,2.7184659940971655e-02,4.9105972926531027e+00,5.0000000000000000e+00,0,0,0
328,2112,-2.6634233877536568e-02,3.6810231617740143e-02,4.9107181995314093e+00,5.0000000000000000e+00,0,0,0
329,2112,-5.0380769064008374e-02,-1.1936698843556914e-02,4.9106554454679703e+00,5.0000000000000000e+00,0,0,0
330,2112,-1.8610833939665634e-02,-4.8573042957457215e-02,4.9106529002906445e+00,5.0000000000000000e+00,0,0,0
331,2112,8.4313374068007887e-02,1.7012248266793029e-02,4.9101750935315103e+00,5.0000000000000000e+00,0,0,0
332,2112,3.8540100078785534e-02,5.3248963496029908e-02,4.9104884501796269e+00,5.0000000000000000e+00,0,0,0
333,2112,7.9823709064080553e-02,5.2579861527849825e-02,4.9099980798782354e+00,5.0000000000000000e+00,0,0,0
334,2112,-1.0334347225969818e-02,4.5446705942620610e-02,4.9107072208554010e+00,5.0000000000000000e+00,0,0,0
335,2112,-9.8005555455920983e-03,7.9232237782675186e-02,4.9102794026798460e+00,5.0000000000000000e+00,0,0,0
336,2112,-2.3194448337056542e-02,-8.7892231894320980e-02,4.9100870240672894e+00,5.0000000000000000e+00,0,0,0
337,2112,6.6092997977524007e-02,-3.8102067901726863e-02,4.9103357888045656e+00,5.0000000000000000e+00,0,0,0
338,2112,-2.4632321690583978e-02,-3.6938380292045263e-02,4.9107276869690635e+00,5.0000000000000000e+00,0,0,0
339,2112,-2.9260248330026051e-02,2.2430710662524538e-02,4.9107899885722910e+00,5.0000000000000000e+00,0,0,0
340,2112,5.2932769592787005e-02,4.9996216847957693e-02,4.9103885906289664e+00,5.0000000000000000e+00,0,0,0
341,2112,-9.3952300066408215e-02,-1.5993102580856445e-02,4.9100035434566713e+00,5.0000000000000000e+00,0,0,0
342,2112,6.9502995380497951e-02,-5.7942916961021246e-02,4.9100946592486565e+00,5.0000000000000000e+00,0,0,0
343,2112,-2.6191415658145534e-02,3.1407754069363726e-02,4.9107581057821550e+00,5.0000000000000000e+00,0,0,0
344,2112,-2.8544421366667187e-02,-8.3514048066641467e-03,4.9108383277014527e+00,5.0000000000000000e+00,0,0,0
345,2112,-4.0491670058963999e-03,6.2139557914598645e-02,4.9105335647324244e+00,5.0000000000000000e+00,0,0,0
346,2112,-6.3361802301950348e-02,-2.6795530832081450e-02,4.9104465064097251e+00,5.0000000000000000e+00,0,0,0
347,2112,2.2000028274782892e-02,-1.8103083028657516e-02,4.9108457405945627e+00,5.0000000000000000e+00,0,0,0
348,2112,5.0007540300727564e-02,4.6623832123481920e-03,4.9106715547744439e+00,5.0000000000000000e+00,0,0,0
349,2112,-7.9836321999399454e-02,5.1693801537489877e-02,4.9100072834311774e+00,5.0000000000000000e+00,0,0,0
350,2112,5.6019417104386994e-02,-6.3439903278174989e-02,4.9101990605630581e+00,5.0000000000000000e+00,0,0,0
351,2112,-1.0269575249315495e-02,3.0767468344708549e-02,4.9108212662945547e+00,5.0000000000000000e+00,0,0,0
352,2112,-6.9040882019511890e-02,5.6544872446696419e-02,4.9101174776969394e+00,5.0000000000000000e+00,0,0,0
353,2112,-1.4015942218897216e-02,7.8768322977580185e-02,4.9102766434727503e+00,5.0000000000000000e+00,0,0,0
354,2112,-6.8390366053218299e-02,-6.3644227453294358e-02,4.9100396923974028e+00,5.0000000000000000e+00,0,0,0
355,2112,1.6361004887819993e-02,-3.6553279735353467e-02,4.9107650917178525e+00,5.0000000000000000e+00,0,0,0
356,2112,4.3272185581650323e-02,-3.7791983176536807e-02,4.9105923160793514e+00,5.0000000000000000e+00,0,0,0
357,2112,-1.8140926107133241e-02,-7.3416137062205372e-02,4.9103460762347328e+00,5.0000000000000000e+00,0,0,0
358,2112,-3.3677924038632442e-02,2.4363812827941384e-02,4.9107524691061277e+00,5.0000000000000000e+00,0,0,0
359,2112,-2.9602812014457695e-02,-5.7848112591080046e-02,4.9104984350028547e+00,5.0000000000000000e+00,0,0,0
360,2112,2.6300236141845297e-02,8.4956598516819117e-03,4.9108506118713855e+00,5.0000000000000000e+00,0,0,0
361,2112,6.3190081891282918e-02,4.4919328838949092e-02,4.9103163725183974e+00,5.0000000000000000e+00,0,0,0
362,2112,-2.8623289664462277e-02,2.9530392187271055e-02,4.9107561814858052e+00,5.0000000000000000e+00,0,0,0
363,2112,2.1163282248644086e-02,-6.6534120564496604e-02,4.9104320519746700e+00,5.0000000000000000e+00,0,0,0
364,2112,-4.2487664849827619e-02,-4.5447496779041592e-02,4.9105342819439848e+00,5.0000000000000000e+00,0,0,0
365,2112,-3.6675569634185737e-02,2.4075265008056266e-02,4.9107324194036268e+00,5.0000000000000000e+00,0,0,0
366,2112,6.3780772692768134e-02,8.1828567158122763e-03,4.9105073734458111e+00,5.0000000000000000e+00,0,0,0
367,2112,-2.4215799750217704e-02,4.7323111504086059e-02,4.9106406637968361e+00,5.0000000000000000e+00,0,0,0
368,2112,1.3115424924262471e-02,5.4016249693952259e-02,4.9106137947483770e+00,5.0000000000000000e+00,0,0,0
369,2112,-7.0937307953916262e-03,5.0629721518122610e-02,4.9106622690893120e+00,5.0000000000000000e+00,0,0,0
370,2112,-2.8512596544945912e-02,1.4902510499399703e-02,4.9108230020836707e+00,5.0000000000000000e+00,0,0,0
371,2112,2.1591815771653524e-03,-8.0931527440104442e-02,4.9102609947513098e+00,5.0000000000000000e+00,0,0,0
372,2112,8.9010305782983939e-02,2.3493076997577543e-02,4.9100654630638685e+00,5.0000000000000000e+00,0,0,0
373,2112,-3.0903848338258086e-02,-4.7825698733565583e-02,4.9105982594255790e+00,5.0000000000000000e+00,0,0,0
374,2112,7.4316868870241354e-03,6.8085328842525258e-02,4.9104507704284561e+00,5.0000000000000000e+00,0,0,0
375,2112,7.6900235273195131e-02,8.9813540554015674e-03,4.9103180446758490e+00,5.0000000000000000e+00,0,0,0
376,2112,7.0444600230253632e-02,-2.7006793927906277e-02,4.9103488472974233e+00,5.0000000000000000e+00,0,0,0
377,2112,3.7462618131615021e-02,5.2522726973347200e-02,4.9105046101362140e+00,5.0000000000000000e+00,0,0,0
378,2112,8.4128266459054857e-02,2.3419125685416073e-03,4.9102071810671202e+00,5.0000000000000000e+00,0,0,0
379,2112,3.8704338980894253e-03,8.0683138554910064e-02,4.9102640317674737e+00,5.0000000000000000e+00,0,0,0
380,2112,-6.5698566760676825e-03,-5.6247637441117763e-02,4.9106018624034817e+00,5.0000000000000000e+00,0,0,0
381,2112,-6.9933708284706061e-02,6.3274214796355033e-02,4.9100227352795880e+00,5.0000000000000000e+00,0,0,0
382,2112,2.8385693932696607e-02,8.6229434168851454e-03,4.9108387784574834e+00,5.0000000000000000e+00,0,0,0
383,2112,-6.6526035453193563e-02,9.9399407948487905e-03,4.9104677063349955e+00,5.0000000000000000e+00,0,0,0
384,2112,8.3855729293551853e-02,2.1364748942201132e-02,4.9101659213250910e+00,5.0000000000000000e+00,0,0,0
385,2112,-2.8345392565168721e-02,-3.5647016431741070e-02,4.9107172021726964e+00,5.0000000000000000e+00,0,0,0
386,2112,-4.8318151429047863e-02,1.9788328882702207e-02,4.9106508111509521e+00,5.0000000000000000e+00,0,0,0
387,2112,1.8567693570031681e-02,4.4995589891509834e-02,4.9106871462577217e+00,5.0000000000000000e+00,0,0,0
388,2112,8.7746293028391487e-02,-3.6552170578269143e-02,4.9100083643167851e+00,5.0000000000000000e+00,0,0,0
389,2112,2.1194720670620039e-02,6.0061674366413888e-02,4.9105153487045525e+00,5.0000000000000000e+00,0,0,0
390,2112,-2.9634117490885029e-02,3.2020098111437190e-02,4.9107345828473026e+00,5.0000000000000000e+00,0,0,0
391,2112,1.0539063625077368e-02,-4.3882639684894392e-02,4.9107210115060687e+00,5.0000000000000000e+00,0,0,0
392,2112,-9.6267180928066316e-03,4.6471612361041165e-02,4.9106990669677897e+00,5.0000000000000000e+00,0,0,0
393,2112,-3.8089941309986663e-02,6.1547054522970615e-02,4.9103949665200606e+00,5.0000000000000000e+00,0,0,0
394,2112,-9.2465795284538646e-02,1.8485117846290502e-02,4.9100230129700613e+00,5.0000000000000000e+00,0,0,0
395,2112,6.8124098959003204e-02,-9.9718252975097531e-03,4.9104457313584335e+00,5.0000000000000000e+00,0,0,0
396,2112,3.4408397841283168e-02,8.9211311562321552e-02,4.9099974556838948e+00,5.0000000000000000e+00,0,0,0
397,2112,-1.1609628828436858e-02,-8.1957467531997119e-02,4.9102307278588455e+00,5.0000000000000000e+00,0,0,0
398,2112,-7.2442902141307448e-03,5.7000678289805200e-02,4.9105922304452028e+00,5.0000000000000000e+00,0,0,0
399,2112,2.7244572293428953e-02,7.1635399952182433e-02,4.9103303059498185e+00,5.0000000000000000e+00,0,0,0
400,2112,-4.8696543516480853e-02,-1.1014255526757043e-02,4.9106745914995971e+00,5.0000000000000000e+00,0,0,0
401,2112,8.0806361102274918e-02,7.9422047191993680e-03,4.9102571077454389e+00,5.0000000000000000e+00,0,0,0
402,2112,-9.3374162121823923e-02,1.8587724917059303e-02,4.9100054351401132e+00,5.0000000000000000e+00,0,0,0
403,2112,8.9049494302680221e-02,-4.0967131339474321e-02,4.9099500498975797e+00,5.0000000000000000e+00,0,0,0
404,2112,6.8680784426339014e-02,-6.7836198271863712e-02,4.9099795122616960e+00,5.0000000000000000e+00,0,0,0
405,2112,-1.5429410007673611e-02,3.6976286070531071e-02,4.9107649402460956e+00,5.0000000000000000e+00,0,0,0
406,2112,3.6576585854929254e-02,4.0397555558138849e-02,4.9106260091404961e+00,5.0000000000000000e+00,0,0,0
407,2112,3.2649699400294648e-03,6.9419697063119054e-02,4.9104366258415304e+00,5.0000000000000000e+00,0,0,0
408,2112,-5.3994797804821403e-03,-9.1927347910114310e-02,4.9100649505988523e+00,5.0000000000000000e+00,0,0,0
409,2112,-6.2819809369925456e-02,-8.2861062354908054e-03,4.9105195878612662e+00,5.0000000000000000e+00,0,0,0
410,2112,-4.2467840015802248e-02,-5.9767995254825573e-03,4.9107411223975976e+00,5.0000000000000000e+00,0,0,0
411,2112,4.4996691604460737e-02,6.6539090704642978e-02,4.9102714240587400e+00,5.0000000000000000e+00,0,0,0
412,2112,-4.3802753879059610e-02,-5.7946144359271770e-02,4.9103911426567137e+00,5.0000000000000000e+00,0,0,0
413,2112,6.7515726065810119e-02,2.6228600234197617e-02,4.9103942100445011e+00,5.0000000000000000e+00,0,0,0
414,2112,-2.5451275514832769e-02,-4.5785551507591761e-02,4.9106489924064833e+00,5.0000000000000000e+00,0,0,0
415,2112,-3.2453540199074309e-02,5.2711832473689567e-02,4.9105382435351030e+00,5.0000000000000000e+00,0,0,0
416,2112,1.7765663557052069e-02,-9.0418124635046157e-02,4.9100638035274917e+00,5.0000000000000000e+00,0,0,0
417,2112,3.9819107819695908e-02,5.1152935113078822e-03,4.9107642870738291e+00,5.0000000000000000e+00,0,0,0
418,2112,-5.5224729849382030e-02,5.1370655681553037e-02,4.9103491623023006e+00,5.0000000000000000e+00,0,0,0
419,2112,2.7486928362378611e-03,-5.3193601098077685e-02,4.9106395200895072e+00,5.0000000000000000e+00,0,0,0
420,2112,-3.0390607018173708e-03,-3.3414520312657771e-02,4.9108137660389168e+00,5.0000000000000000e+00,0,0,0
421,2112,-8.2947491820266825e-03,3.5980628707249447e-02,4.9107895701474362e+00,5.0000000000000000e+00,0,0,0
422,2112,2.2740074947646832e-02,-5.1858918226444679e-02,4.9106019134487733e+00,5.0000000000000000e+00,0,0,0
423,2112,-4.9682464898303309e-02,-5.6021280700051475e-02,4.9103575103616794e+00,5.0000000000000000e+00,0,0,0
424,2112,1.4541857425891418e-02,6.9613538353282794e-02,4.9104134347767028e+00,5.0000000000000000e+00,0,0,0
425,2112,-1.9519769745705056e-02,-2.0749042403410557e-02,4.9108457587877279e+00,5.0000000000000000e+00,0,0,0
426,2112,-1.5949985020405916e-02,5.4041225394237696e-02,4.9106051312145569e+00,5.0000000000000000e+00,0,0,0
427,2112,-2.9786370731750129e-02,9.2223889049496480e-03,4.9108293933343390e+00,5.0000000000000000e+00,0,0,0
428,2112,5.5142051733821550e-02,5.4279535066114930e-02,4.9103187978967906e+00,5.0000000000000000e+00,0,0,0
429,2112,-2.3277218628098575e-02,3.4658333401850192e-02,4.9107509183213258e+00,5.0000000000000000e+00,0,0,0
430,2112,-4.0824754575606671e-02,-7.7916710509008474e-04,4.9107586321349030e+00,5.0000000000000000e+00,0,0,0
431,2112,-4.8012973135602849e-02,8.5523918829458187e-02,4.9099488820652430e+00,5.0000000000000000e+00,0,0,0
432,2112,6.3410281514378455e-02,-4.4417200978177439e-02,4.9103181016335924e+00,5.0000000000000000e+00,0,0,0
433,2112,-6.0307068216757666e-02,3.3743201825137382e-02,4.9104421455331995e+00,5.0000000000000000e+00,0,0,0
434,2112,-4.7799227193273935e-03,-3.0665931330400662e-02,4.9108303130702282e+00,5.0000000000000000e+00,0,0,0
435,2112,-9.2257311642895357e-02,-1.4730411768890735e-02,4.9100396346865205e+00,5.0000000000000000e+00,0,0,0
436,2112,-3.6232733018796891e-02,-2.4681845416822466e-02,4.9107326954681421e+00,5.0000000000000000e+00,0,0,0
437,2112,1.4254216253542082e-02,-4.0231198984709310e-02,4.9107429049709213e+00,5.0000000000000000e+00,0,0,0
438,2112,-2.9803547639966569e-02,9.1345523256454966e-02,4.9099883253124013e+00,5.0000000000000000e+00,0,0,0
439,2112,-3.2061865551020176e-02,5.8500954205624352e-02,4.9104752606962006e+00,5.0000000000000000e+00,0,0,0
440,2112,-6.5896141975835973e-02,1.2291812380164351e-02,4.9104708756489037e+00,5.0000000000000000e+00,0,0,0
441,2112,7.7722586809887365e-03,-3.1110124730306835e-02,4.9108236949527377e+00,5.0000000000000000e+00,0,0,0
442,2112,5.9901615519925240e-02,-3.4319363560337789e-02,4.9104431152919297e+00,5.0000000000000000e+00,0,0,0
443,2112,1.3775068106303186e-02,3.3697874414996991e-02,4.9107934503024637e+00,5.0000000000000000e+00,0,0,0
444,2112,-2.5815791103782199e-02,-4.1202514720067494e-02,4.9106876818308685e+00,5.0000000000000000e+00,0,0,0
445,2112,7.0557409202429727e-02,1.1061831829513223e-02,4.9104090357788133e+00,5.0000000000000000e+00,0,0,0
446,2112,3.4249938217708963e-02,-1.4958050130855665e-02,4.9107861701812432e+00,5.0000000000000000e+00,0,0,0
447,2112,-5.0410564569735540e-03,4.2839219300443439e-02,4.9107389464127014e+00,5.0000000000000000e+00,0,0,0
448,2112,-3.0776179513719800e-02,-8.9992941014401723e-02,4.9100073022468225e+00,5.0000000000000000e+00,0,0,0
449,2112,7.3519805544757528e-03,5.3807715432354235e-02,4.9106280951541095e+00,5.0000000000000000e+00,0,0,0
450,2112,-4.0705130876569233e-02,4.6542965251153007e-02,4.9105391206547733e+00,5.0000000000000000e+00,0,0,0
451,2112,-2.5318786477846775e-02,8.0903404602942972e-02,4.9101966568509186e+00,5.0000000000000000e+00,0,0,0
452,2112,-3.0325854460932104e-02,3.6545095432570902e-02,4.9106987699640099e+00,5.0000000000000000e+00,0,0,0
453,2112,2.3181631632032202e-02,1.5368608649395271e-02,4.9108496239040003e+00,5.0000000000000000e+00,0,0,0
454,2112,-1.3199015680956723e-02,-3.0864483341682680e-02,4.9108136576771164e+00,5.0000000000000000e+00,0,0,0
455,2112,3.0817890051093536e-02,-1.3387889323731117e-02,4.9108134390187592e+00,5.0000000000000000e+00,0,0,0
456,2112,-1.8465525361627216e-03,-3.5862465631753007e-02,4.9107970925886910e+00,5.0000000000000000e+00,0,0,0
457,2112,-3.9638136723827204e-02,1.5589271994333605e-02,4.9107436711246439e+00,5.0000000000000000e+00,0,0,0
458,2112,2.9579825995491967e-02,3.4935441730412388e-02,4.9107150354688853e+00,5.0000000000000000e+00,0,0,0
459,2112,-2.6223232878634248e-02,7.4826595559223802e-03,4.9108526716486169e+00,5.0000000000000000e+00,0,0,0
460,2112,6.2637581199116499e-02,-2.6460329426571276e-02,4.9104576156569317e+00,5.0000000000000000e+00,0,0,0
461,2112,2.0585531908133295e-02,2.5573048638666461e-02,4.9108186553602629e+00,5.0000000000000000e+00,0,0,0
462,2112,-2.9928906717532948e-02,-4.4536448849535823e-02,4.9106352314177810e+00,5.0000000000000000e+00,0,0,0
463,2112,7.7204817566392914e-02,2.4006610762743529e-02,4.9102627943481014e+00,5.0000000000000000e+00,0,0,0
